value,pos
48.45683,5495
48.4668,5496
48.46955,5497
48.46955,5498
48.47158,5499
48.47321,5500
48.47586,5501
48.47981,5502
48.48058,5503
48.48509,5504
48.48803,5505
48.48856,5506
48.48996,5507
48.49618,5508
48.49666,5509
48.50601,5510
48.51004,5511
48.51004,5512
48.51004,5513
48.51004,5514
48.51597,5515
48.52292,5516
48.52954,5517
48.53054,5518
48.5319,5519
48.53215,5520
48.53238,5521
48.53291,5522
48.53291,5523
48.5333,5524
48.53926,5525
48.54187,5526
48.54187,5527
48.54288,5528
48.54683,5529
48.54761,5530
48.55056,5531
48.55485,5532
48.55607,5533
48.55629,5534
48.55798,5535
48.55912,5536
48.56092,5537
48.56431,5538
48.56587,5539
48.56587,5540
48.56587,5541
48.56587,5542
48.56839,5543
48.57627,5544
48.58198,5545
48.58325,5546
48.58325,5547
48.58333,5548
48.60061,5549
48.60425,5550
48.60591,5551
48.60768,5552
48.61139,5553
48.61319,5554
48.61434,5555
48.62801,5556
48.63099,5557
48.6391,5558
48.63944,5559
48.64436,5560
48.64779,5561
48.65019,5562
48.65019,5563
48.65019,5564
48.65019,5565
48.65019,5566
48.65025,5567
48.65339,5568
48.65887,5569
48.65887,5570
48.66085,5571
48.66343,5572
48.66439,5573
48.67099,5574
48.67274,5575
48.67413,5576
48.6752,5577
48.67527,5578
48.67791,5579
48.68475,5580
48.68492,5581
48.69043,5582
48.69454,5583
48.69454,5584
48.69513,5585
48.70103,5586
48.70932,5587
48.71255,5588
48.71434,5589
48.72186,5590
48.7282,5591
48.73031,5592
48.73215,5593
48.73311,5594
48.73311,5595
48.7466,5596
48.75,5597
48.75,5598
48.75,5599
48.75,5600
48.75279,5601
48.75447,5602
48.7545,5603
48.75647,5604
48.76601,5605
48.76814,5606
48.77072,5607
48.77072,5608
48.77307,5609
48.77523,5610
48.77915,5611
48.77915,5612
48.77915,5613
48.77915,5614
48.77915,5615
48.78124,5616
48.78228,5617
48.78946,5618
48.79396,5619
48.79396,5620
48.79396,5621
48.79461,5622
48.79464,5623
48.79678,5624
48.80163,5625
48.80218,5626
48.80292,5627
48.80384,5628
48.80402,5629
48.80653,5630
48.80653,5631
48.8068,5632
48.8075,5633
48.81319,5634
48.81365,5635
48.81411,5636
48.81914,5637
48.81914,5638
48.82103,5639
48.8216,5640
48.8219,5641
48.82748,5642
48.82841,5643
48.82909,5644
48.8293,5645
48.83017,5646
48.83169,5647
48.83333,5648
48.83824,5649
48.83827,5650
48.84102,5651
48.8427,5652
48.8427,5653
48.84483,5654
48.84877,5655
48.84902,5656
48.8515,5657
48.85339,5658
48.86015,5659
48.86202,5660
48.86519,5661
48.87179,5662
48.87798,5663
48.87807,5664
48.87807,5665
48.87807,5666
48.87903,5667
48.88069,5668
48.88069,5669
48.88069,5670
48.88069,5671
48.88155,5672
48.89134,5673
48.89134,5674
48.89734,5675
48.89734,5676
48.89984,5677
48.90007,5678
48.90251,5679
48.90982,5680
48.91415,5681
48.91514,5682
48.91667,5683
48.91667,5684
48.9204,5685
48.92113,5686
48.92113,5687
48.92884,5688
48.92992,5689
48.93013,5690
48.93013,5691
48.93013,5692
48.93017,5693
48.93522,5694
48.93675,5695
48.93878,5696
48.94194,5697
48.94195,5698
48.94195,5699
48.94207,5700
48.94619,5701
48.95442,5702
48.95442,5703
48.95541,5704
48.95541,5705
48.95656,5706
48.95727,5707
48.9587,5708
48.9636,5709
48.96969,5710
48.97143,5711
48.97213,5712
48.97544,5713
48.97544,5714
48.97678,5715
48.97779,5716
48.97848,5717
48.97848,5718
48.98091,5719
48.9834,5720
48.98373,5721
48.99215,5722
48.99215,5723
48.99215,5724
48.99364,5725
48.99379,5726
48.99645,5727
48.99811,5728
48.99811,5729
49,5730
49,5731
49.00496,5732
49.00508,5733
49.0071,5734
49.00758,5735
49.01252,5736
49.01308,5737
49.01313,5738
49.0172,5739
49.02529,5740
49.0268,5741
49.02841,5742
49.02941,5743
49.02941,5744
49.0305,5745
49.03086,5746
49.03497,5747
49.03718,5748
49.04422,5749
49.0454,5750
49.04862,5751
49.05143,5752
49.05486,5753
49.05932,5754
49.06065,5755
49.06065,5756
49.06083,5757
49.06103,5758
49.06302,5759
49.06389,5760
49.0656,5761
49.074,5762
49.07452,5763
49.07588,5764
49.08187,5765
49.08333,5766
49.08333,5767
49.09082,5768
49.09082,5769
49.0936,5770
49.09554,5771
49.09819,5772
49.10175,5773
49.10567,5774
49.10847,5775
49.10996,5776
49.10999,5777
49.11024,5778
49.11439,5779
49.1147,5780
49.1177,5781
49.12393,5782
49.12716,5783
49.12716,5784
49.12807,5785
49.12851,5786
49.12856,5787
49.12864,5788
49.13073,5789
49.13087,5790
49.13739,5791
49.14118,5792
49.14155,5793
49.14355,5794
49.15213,5795
49.15621,5796
49.15621,5797
49.15644,5798
49.15761,5799
49.16667,5800
49.16667,5801
49.17007,5802
49.17007,5803
49.17391,5804
49.17722,5805
49.17737,5806
49.17737,5807
49.18246,5808
49.18544,5809
49.18808,5810
49.19328,5811
49.19466,5812
49.19711,5813
49.19711,5814
49.19722,5815
49.19866,5816
49.21148,5817
49.21451,5818
49.21451,5819
49.21525,5820
49.22159,5821
49.22159,5822
49.22217,5823
49.22564,5824
49.22723,5825
49.22741,5826
49.23014,5827
49.2487,5828
49.25,5829
49.25457,5830
49.2578,5831
49.25965,5832
49.25997,5833
49.26181,5834
49.26303,5835
49.26373,5836
49.27117,5837
49.27117,5838
49.27117,5839
49.27117,5840
49.27117,5841
49.27117,5842
49.27434,5843
49.27633,5844
49.28869,5845
49.29439,5846
49.29439,5847
49.29746,5848
49.30019,5849
49.30019,5850
49.30262,5851
49.30406,5852
49.30555,5853
49.30555,5854
49.31631,5855
49.31657,5856
49.32388,5857
49.32426,5858
49.32441,5859
49.32488,5860
49.34049,5861
49.34087,5862
49.34117,5863
49.34334,5864
49.34334,5865
49.34334,5866
49.34334,5867
49.34334,5868
49.35759,5869
49.36818,5870
49.36959,5871
49.37074,5872
49.37241,5873
49.37487,5874
49.37664,5875
49.37757,5876
49.37885,5877
49.38008,5878
49.38066,5879
49.38347,5880
49.38628,5881
49.38912,5882
49.38962,5883
49.3909,5884
49.39245,5885
49.39245,5886
49.39422,5887
49.40439,5888
49.40998,5889
49.4107,5890
49.41667,5891
49.42154,5892
49.42154,5893
49.42154,5894
49.42154,5895
49.42154,5896
49.42154,5897
49.42154,5898
49.42361,5899
49.42386,5900
49.42754,5901
49.42935,5902
49.42935,5903
49.43016,5904
49.43105,5905
49.43319,5906
49.43444,5907
49.44086,5908
49.443,5909
49.45034,5910
49.45179,5911
49.45355,5912
49.45726,5913
49.45824,5914
49.45979,5915
49.46009,5916
49.46822,5917
49.46901,5918
49.47032,5919
49.47516,5920
49.47936,5921
49.47936,5922
49.48612,5923
49.48947,5924
49.49052,5925
49.49347,5926
49.49491,5927
49.50462,5928
49.50763,5929
49.50781,5930
49.50781,5931
49.50974,5932
49.51063,5933
49.51063,5934
49.51343,5935
49.51384,5936
49.51404,5937
49.51715,5938
49.5234,5939
49.52575,5940
49.52575,5941
49.53095,5942
49.53302,5943
49.53429,5944
49.53429,5945
49.53487,5946
49.54462,5947
49.54792,5948
49.54792,5949
49.5505,5950
49.558,5951
49.56681,5952
49.57411,5953
49.57559,5954
49.58333,5955
49.58835,5956
49.58853,5957
49.59085,5958
49.59665,5959
49.5976,5960
49.59795,5961
49.60257,5962
49.60548,5963
49.60659,5964
49.61233,5965
49.61233,5966
49.61482,5967
49.61532,5968
49.61761,5969
49.629,5970
49.629,5971
49.63032,5972
49.63811,5973
49.64194,5974
49.64429,5975
49.64637,5976
49.65205,5977
49.65422,5978
49.65424,5979
49.65982,5980
49.66576,5981
49.66979,5982
49.67054,5983
49.67315,5984
49.67844,5985
49.67906,5986
49.68208,5987
49.68284,5988
49.6846,5989
49.6846,5990
49.68707,5991
49.68707,5992
49.68774,5993
49.69412,5994
49.69412,5995
49.69412,5996
49.69412,5997
49.69412,5998
49.69494,5999
49.7009,6000
49.70198,6001
49.7026,6002
49.70263,6003
49.70263,6004
49.70263,6005
49.70923,6006
49.7175,6007
49.72805,6008
49.73052,6009
49.73376,6010
49.74429,6011
49.74923,6012
49.75,6013
49.75496,6014
49.75748,6015
49.76319,6016
49.76319,6017
49.77025,6018
49.77025,6019
49.77067,6020
49.77259,6021
49.7786,6022
49.78219,6023
49.78729,6024
49.79482,6025
49.79565,6026
49.79682,6027
49.79724,6028
49.80052,6029
49.806,6030
49.806,6031
49.806,6032
49.806,6033
49.806,6034
49.81145,6035
49.81535,6036
49.81696,6037
49.81696,6038
49.82787,6039
49.82792,6040
49.83026,6041
49.83208,6042
49.83333,6043
49.83333,6044
49.84537,6045
49.84748,6046
49.85243,6047
49.85499,6048
49.85637,6049
49.85657,6050
49.85716,6051
49.85755,6052
49.85755,6053
49.85755,6054
49.85755,6055
49.85755,6056
49.85919,6057
49.86076,6058
49.86739,6059
49.86854,6060
49.88121,6061
49.88407,6062
49.88495,6063
49.88746,6064
49.89402,6065
49.89573,6066
49.89994,6067
49.90097,6068
49.90097,6069
49.9026,6070
49.90268,6071
49.91287,6072
49.91667,6073
49.91667,6074
49.92193,6075
49.92303,6076
49.92303,6077
49.92577,6078
49.92877,6079
49.93386,6080
49.93413,6081
49.93502,6082
49.93776,6083
49.93918,6084
49.93982,6085
49.93982,6086
49.93982,6087
49.93982,6088
49.94318,6089
49.94739,6090
49.95286,6091
49.95927,6092
49.96158,6093
49.9704,6094
49.97691,6095
49.98576,6096
49.9867,6097
49.9867,6098
49.9885,6099
49.99362,6100
49.99719,6101
50,6102
50.00433,6103
50.01087,6104
50.01585,6105
50.0184,6106
50.01988,6107
50.01991,6108
50.02392,6109
50.02464,6110
50.02841,6111
50.02853,6112
50.02871,6113
50.03236,6114
50.03242,6115
50.03298,6116
50.03535,6117
50.04208,6118
50.04429,6119
50.04505,6120
50.05212,6121
50.05496,6122
50.06052,6123
50.06351,6124
50.06399,6125
50.06637,6126
50.07833,6127
50.07989,6128
50.08188,6129
50.08188,6130
50.08188,6131
50.08333,6132
50.09273,6133
50.10466,6134
50.10487,6135
50.11002,6136
50.11174,6137
50.11995,6138
50.12107,6139
50.12202,6140
50.12278,6141
50.12308,6142
50.12398,6143
50.12455,6144
50.12455,6145
50.12741,6146
50.12794,6147
50.13065,6148
50.13189,6149
50.13686,6150
50.13686,6151
50.14085,6152
50.14725,6153
50.14841,6154
50.1493,6155
50.15021,6156
50.15152,6157
50.15744,6158
50.15846,6159
50.1607,6160
50.1625,6161
50.16627,6162
50.16651,6163
50.16667,6164
50.17052,6165
50.17371,6166
50.18179,6167
50.18339,6168
50.18339,6169
50.18693,6170
50.18693,6171
50.19031,6172
50.19974,6173
50.20105,6174
50.20177,6175
50.20315,6176
50.2032,6177
50.20456,6178
50.20456,6179
50.20456,6180
50.21432,6181
50.21464,6182
50.21475,6183
50.21915,6184
50.21915,6185
50.2196,6186
50.2196,6187
50.2196,6188
50.2196,6189
50.21968,6190
50.22481,6191
50.22487,6192
50.22505,6193
50.22837,6194
50.23103,6195
50.23108,6196
50.236,6197
50.2404,6198
50.2404,6199
50.24119,6200
50.24127,6201
50.24736,6202
50.24996,6203
50.25,6204
50.25,6205
50.25333,6206
50.2535,6207
50.2574,6208
50.25998,6209
50.26053,6210
50.26311,6211
50.26758,6212
50.27016,6213
50.27117,6214
50.27238,6215
50.27238,6216
50.27238,6217
50.27378,6218
50.2806,6219
50.28611,6220
50.28713,6221
50.29403,6222
50.29427,6223
50.29505,6224
50.29505,6225
50.29505,6226
50.298,6227
50.30062,6228
50.30078,6229
50.30078,6230
50.30078,6231
50.31098,6232
50.31143,6233
50.31143,6234
50.31143,6235
50.31143,6236
50.31143,6237
50.31143,6238
50.3134,6239
50.32103,6240
50.32377,6241
50.32377,6242
50.32705,6243
50.32705,6244
50.33762,6245
50.34043,6246
50.34057,6247
50.34095,6248
50.34322,6249
50.34781,6250
50.35221,6251
50.35369,6252
50.35369,6253
50.35597,6254
50.35597,6255
50.36398,6256
50.36477,6257
50.36532,6258
50.36697,6259
50.36808,6260
50.36847,6261
50.37477,6262
50.38604,6263
50.38875,6264
50.39088,6265
50.39206,6266
50.39808,6267
50.40181,6268
50.40203,6269
50.40313,6270
50.40533,6271
50.41078,6272
50.41093,6273
50.41382,6274
50.41657,6275
50.41657,6276
50.41657,6277
50.41657,6278
50.41667,6279
50.41983,6280
50.42767,6281
50.42888,6282
50.42996,6283
50.43066,6284
50.43201,6285
50.43271,6286
50.43721,6287
50.43776,6288
50.44243,6289
50.44243,6290
50.44456,6291
50.44655,6292
50.45313,6293
50.45494,6294
50.47841,6295
50.48039,6296
50.48499,6297
50.48693,6298
50.4933,6299
50.49472,6300
50.49576,6301
50.49602,6302
50.49922,6303
50.49969,6304
50.50573,6305
50.50573,6306
50.50775,6307
50.50775,6308
50.50775,6309
50.50775,6310
50.50845,6311
50.51484,6312
50.51548,6313
50.51831,6314
50.51848,6315
50.52093,6316
50.53068,6317
50.53201,6318
50.53346,6319
50.5353,6320
50.53549,6321
50.53592,6322
50.53779,6323
50.54793,6324
50.54802,6325
50.5511,6326
50.55565,6327
50.55762,6328
50.55785,6329
50.55787,6330
50.56386,6331
50.56603,6332
50.57087,6333
50.57284,6334
50.57284,6335
50.58333,6336
50.58333,6337
50.5899,6338
50.59031,6339
50.59649,6340
50.5994,6341
50.60508,6342
50.6052,6343
50.60704,6344
50.60916,6345
50.61422,6346
50.62023,6347
50.62085,6348
50.62499,6349
50.62819,6350
50.62864,6351
50.63073,6352
50.63353,6353
50.63832,6354
50.63857,6355
50.64104,6356
50.64118,6357
50.6434,6358
50.64946,6359
50.65071,6360
50.6563,6361
50.66097,6362
50.66132,6363
50.66259,6364
50.66259,6365
50.66355,6366
50.66402,6367
50.66667,6368
50.67119,6369
50.67182,6370
50.67305,6371
50.67698,6372
50.67852,6373
50.68015,6374
50.68935,6375
50.69831,6376
50.70268,6377
50.70393,6378
50.70647,6379
50.71036,6380
50.71481,6381
50.71582,6382
50.71987,6383
50.7207,6384
50.72472,6385
50.73077,6386
50.73397,6387
50.73413,6388
50.74273,6389
50.74389,6390
50.74401,6391
50.74693,6392
50.74776,6393
50.74852,6394
50.74943,6395
50.75,6396
50.75515,6397
50.75515,6398
50.75515,6399
50.75515,6400
50.75515,6401
50.75844,6402
50.76266,6403
50.76479,6404
50.76621,6405
50.77287,6406
50.77694,6407
50.78287,6408
50.78931,6409
50.79264,6410
50.79693,6411
50.80223,6412
50.80318,6413
50.80853,6414
50.8181,6415
50.8183,6416
50.81838,6417
50.82673,6418
50.8294,6419
50.83171,6420
50.83208,6421
50.8324,6422
50.8328,6423
50.83333,6424
50.84402,6425
50.84617,6426
50.84691,6427
50.85037,6428
50.85037,6429
50.85719,6430
50.86652,6431
50.86933,6432
50.86982,6433
50.87038,6434
50.87085,6435
50.87648,6436
50.88412,6437
50.88614,6438
50.8868,6439
50.89097,6440
50.89772,6441
50.89772,6442
50.89893,6443
50.90343,6444
50.90566,6445
50.90806,6446
50.90957,6447
50.91007,6448
50.91007,6449
50.91557,6450
50.92436,6451
50.92546,6452
50.92571,6453
50.92864,6454
50.93138,6455
50.93252,6456
50.93417,6457
50.93539,6458
50.93995,6459
50.94758,6460
50.94866,6461
50.94866,6462
50.95101,6463
50.95186,6464
50.95835,6465
50.95928,6466
50.95928,6467
50.96226,6468
50.96358,6469
50.96455,6470
50.96455,6471
50.9649,6472
50.96871,6473
50.96871,6474
50.96964,6475
50.97559,6476
50.98312,6477
50.98312,6478
50.98426,6479
50.98429,6480
50.98531,6481
50.98531,6482
50.99041,6483
50.99139,6484
50.99217,6485
50.99622,6486
50.99707,6487
50.99758,6488
50.99922,6489
50.99962,6490
51,6491
51,6492
51,6493
51.00428,6494
51.00809,6495
51.01101,6496
51.01452,6497
51.01526,6498
51.01999,6499
51.01999,6500
51.02159,6501
51.02263,6502
51.02263,6503
51.03628,6504
51.03972,6505
51.04298,6506
51.04609,6507
51.05164,6508
51.0589,6509
51.06553,6510
51.06574,6511
51.06675,6512
51.06934,6513
51.07448,6514
51.07448,6515
51.07642,6516
51.08978,6517
51.08978,6518
51.08991,6519
51.09336,6520
51.09781,6521
51.09781,6522
51.09879,6523
51.09909,6524
51.10165,6525
51.10333,6526
51.10486,6527
51.10499,6528
51.10502,6529
51.10626,6530
51.11707,6531
51.11739,6532
51.11785,6533
51.11792,6534
51.11816,6535
51.12594,6536
51.13072,6537
51.13125,6538
51.13125,6539
51.13125,6540
51.13614,6541
51.14277,6542
51.14418,6543
51.14656,6544
51.14896,6545
51.14959,6546
51.1498,6547
51.15232,6548
51.1529,6549
51.1554,6550
51.1608,6551
51.16667,6552
51.16667,6553
51.17192,6554
51.1737,6555
51.17398,6556
51.17483,6557
51.17483,6558
51.17483,6559
51.17483,6560
51.18084,6561
51.1809,6562
51.18185,6563
51.18592,6564
51.18911,6565
51.19459,6566
51.19459,6567
51.19559,6568
51.19582,6569
51.19835,6570
51.20197,6571
51.20284,6572
51.2044,6573
51.20588,6574
51.20627,6575
51.20889,6576
51.21106,6577
51.21672,6578
51.22008,6579
51.22463,6580
51.22463,6581
51.22531,6582
51.22595,6583
51.22927,6584
51.24027,6585
51.24053,6586
51.24053,6587
51.24167,6588
51.24383,6589
51.24556,6590
51.25,6591
51.25502,6592
51.25768,6593
51.2577,6594
51.26225,6595
51.26465,6596
51.26736,6597
51.26798,6598
51.2689,6599
51.27255,6600
51.27255,6601
51.2738,6602
51.27632,6603
51.27648,6604
51.27945,6605
51.28199,6606
51.28728,6607
51.29044,6608
51.29088,6609
51.29327,6610
51.29492,6611
51.31987,6612
51.32406,6613
51.32728,6614
51.32728,6615
51.32728,6616
51.32916,6617
51.33168,6618
51.33333,6619
51.33796,6620
51.33796,6621
51.34317,6622
51.34585,6623
51.34751,6624
51.34751,6625
51.35106,6626
51.35126,6627
51.35299,6628
51.35691,6629
51.35954,6630
51.36239,6631
51.36239,6632
51.36368,6633
51.36485,6634
51.3667,6635
51.36982,6636
51.37002,6637
51.37132,6638
51.37885,6639
51.37885,6640
51.38227,6641
51.38469,6642
51.3865,6643
51.39608,6644
51.39674,6645
51.39879,6646
51.39943,6647
51.40212,6648
51.40719,6649
51.41253,6650
51.41347,6651
51.41445,6652
51.41632,6653
51.41632,6654
51.42037,6655
51.42148,6656
51.42449,6657
51.42449,6658
51.42449,6659
51.42585,6660
51.42898,6661
51.43505,6662
51.43666,6663
51.43966,6664
51.44143,6665
51.44892,6666
51.44925,6667
51.4589,6668
51.4612,6669
51.46189,6670
51.46423,6671
51.4778,6672
51.47893,6673
51.48255,6674
51.49248,6675
51.49621,6676
51.49621,6677
51.49741,6678
51.49747,6679
51.49966,6680
51.5,6681
51.5074,6682
51.50763,6683
51.50848,6684
51.50977,6685
51.50977,6686
51.51002,6687
51.51209,6688
51.51795,6689
51.51849,6690
51.51867,6691
51.52442,6692
51.52442,6693
51.53226,6694
51.53519,6695
51.53655,6696
51.54999,6697
51.55034,6698
51.55034,6699
51.55034,6700
51.55553,6701
51.55553,6702
51.56495,6703
51.56982,6704
51.57587,6705
51.57596,6706
51.57687,6707
51.57748,6708
51.58003,6709
51.58748,6710
51.5878,6711
51.58873,6712
51.58879,6713
51.59231,6714
51.59368,6715
51.59743,6716
51.59803,6717
51.59803,6718
51.60358,6719
51.60673,6720
51.61415,6721
51.61531,6722
51.61692,6723
51.61992,6724
51.62205,6725
51.62713,6726
51.62753,6727
51.62753,6728
51.62844,6729
51.62844,6730
51.62975,6731
51.63235,6732
51.63901,6733
51.64386,6734
51.64386,6735
51.64386,6736
51.64472,6737
51.64956,6738
51.6497,6739
51.65005,6740
51.66227,6741
51.66336,6742
51.66654,6743
51.66667,6744
51.67027,6745
51.67051,6746
51.67123,6747
51.6732,6748
51.67538,6749
51.6791,6750
51.68487,6751
51.68487,6752
51.6851,6753
51.68514,6754
51.6873,6755
51.69274,6756
51.69274,6757
51.69559,6758
51.69559,6759
51.69559,6760
51.70109,6761
51.70129,6762
51.70365,6763
51.70416,6764
51.70434,6765
51.71475,6766
51.71477,6767
51.71803,6768
51.71978,6769
51.71987,6770
